Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_WHITE, se_WHITE, t_WHITE, est_HISP, se_HISP, t_HISP, est_BLWPOV, se_BLWPOV, t_BLWPOV, est_MEDINC, se_MEDINC, t_MEDINC, est_UPTOHIGH, se_UPTOHIGH, t_UPTOHIGH, est_INS, se_INS, t_INS, est_MEDICARE, se_MEDICARE, t_MEDICARE, est_MEDICAID, se_MEDICAID, t_MEDICAID, est_Male, se_Male, t_Male, est_POPDEN, se_POPDEN, t_POPDEN, y, yhat, residual, std_residual, localR2, influence, CooksD
    0, 13507, 1700606.684, 7314877.738,     40290.908074,     55148.279041,         0.730592,      2980.511731,     11133.190202,         0.267714,    -13480.163937,     10406.693323,        -1.295336,     -8276.559642,     16152.388560,        -0.512405,        17.563743,     11387.506732,         0.001542,     -1705.745939,     13440.211137,        -0.126914,    -21040.446185,     14316.069035,        -1.469708,     27059.948510,     40536.125953,         0.667551,     22702.806909,     18052.113715,         1.257626,     -5421.834496,     16434.874460,        -0.329898,     -4403.437017,      2712.358332,        -1.623472,      9812.304879,     10539.986883,      -727.682004,        -0.133828,         0.577833,         0.560185,         0.000025
    1, 8617, 2064196.921, 7351321.037,     27307.344967,     55177.242110,         0.494902,      7007.629853,      5809.009038,         1.206338,     -5882.127712,     11677.024863,        -0.503735,    -11894.362579,     14985.572464,        -0.793721,     -2142.306474,     11374.834903,        -0.188337,     29080.013968,     11389.890635,         2.553143,     -7299.988947,     14155.807274,        -0.515689,    -41805.696497,     25440.485875,        -1.643274,     -5147.220100,     15780.395069,        -0.326178,     -6940.048859,     18784.068488,        -0.369465,     -4280.092157,      2052.352817,        -2.085456,      5733.547627,      5565.072863,       168.474764,         0.031392,         0.547801,         0.571542,         0.000001
    2, 10331, 1727562.445, 7307300.221,    -59708.854750,     53665.646234,        -1.112609,      6063.430852,      9785.985674,         0.619603,     -7641.063899,      9202.823736,        -0.830296,      5609.836420,     14103.211053,         0.397770,     17366.251402,     11774.843815,         1.474860,     15310.030874,     10990.591684,         1.393012,     -8895.253305,     13777.185671,        -0.645651,     16170.916877,     39843.937282,         0.405856,     17524.923104,     17007.136131,         1.030445,    -14735.782134,     15162.643967,        -0.971848,     -2733.405935,      2520.040601,        -1.084667,     21110.093870,     14288.451857,      6821.642013,         1.477996,         0.586896,         0.683106,         0.005161
    3, 253, 1528832.873, 7592434.792,      7509.592858,     48979.610190,         0.153321,     35770.987076,     14719.413710,         2.430191,    -28416.766599,      9388.598283,        -3.026732,      8268.660067,     13602.086137,         0.607896,     -1127.778744,     10436.688854,        -0.108059,     -1617.830657,     11115.903600,        -0.145542,    -20565.437621,     13814.176320,        -1.488720,    -33880.879972,     32888.805158,        -1.030165,     29868.796707,     17676.745304,         1.689723,      7233.742405,     18322.896144,         0.394793,     -3093.615154,      1472.561638,        -2.100839,      4418.592931,      4007.342141,       411.250790,         0.088772,         0.423647,         0.680738,         0.000018
    4, 5450, 920223.498, 7541904.605,    187858.574196,     65009.809781,         2.889696,      -819.445965,      9591.494238,        -0.085435,    -11679.447001,      7572.335732,        -1.542384,    -11128.862283,     16335.805987,        -0.681256,    -27398.931111,     12986.878192,        -2.109740,     13022.242790,      9303.969304,         1.399644,    -11938.412130,     11830.975383,        -1.009081,     20150.596920,     34112.092961,         0.590717,    -16821.521767,     15429.602864,        -1.090211,    -21360.608936,     16304.226097,        -1.310127,     -8478.965173,      1446.711313,        -5.860855,     13495.103810,     24421.786370,    -10926.682560,        -1.628343,         0.588862,         0.330165,         0.001432
    5, 6211, 1826215.955, 7413596.93,     43756.598342,     56017.601253,         0.781122,      6602.147040,      7828.116253,         0.843389,    -18794.238951,      9612.577475,        -1.955172,    -17805.237802,     15328.687254,        -1.161563,     -6380.039139,     11103.995725,        -0.574571,     32976.134223,     11566.155584,         2.851089,     -2247.582227,     14533.915755,        -0.154644,    -10168.748863,     42601.155058,        -0.238697,     13402.067591,     15039.457999,         0.891127,    -12330.575939,     19615.264822,        -0.628621,     -3314.466488,      2113.406455,        -1.568305,     26899.018340,     24424.452476,      2474.565864,         0.377078,         0.651339,         0.359354,         0.000087
    6, 12078, 1992846.337, 7330366.887,    -58456.344114,     56540.931739,        -1.033877,      2465.924143,      6002.018618,         0.410849,     -3881.074840,      7176.579457,        -0.540797,       647.185165,     15991.340423,         0.040471,     13083.587227,     10990.528553,         1.190442,      9115.208091,     10987.362414,         0.829608,       543.378708,     14000.924539,         0.038810,      8799.916730,     30450.722077,         0.288989,      4653.695137,     17949.228075,         0.259270,     19215.013774,     18950.117977,         1.013979,     -4646.684772,      2352.480883,        -1.975227,     11695.797190,     11874.587106,      -178.789916,        -0.026232,         0.554375,         0.308957,         0.000000
    7, 5392, 1785328.691, 7622540.551,     30815.867081,     52983.296478,         0.581615,     -1252.393200,      5708.934564,        -0.219374,      -612.758413,      9273.241425,        -0.066078,     -8027.123189,     16738.721770,        -0.479554,     -4323.765625,     10930.149527,        -0.395582,     10991.048333,     11730.651551,         0.936951,      1742.768897,     14217.050460,         0.122583,       868.913868,     31777.934145,         0.027343,    -15629.526200,     18421.511676,        -0.848439,      1431.184612,     18719.851138,         0.076453,     -1657.818083,      2836.402404,        -0.584479,      7857.122159,      9982.062117,     -2124.939958,        -0.337682,         0.376443,         0.410939,         0.000087
    8, 4485, 1857242.235, 7319968.171,    -70567.002705,     58892.665593,        -1.198231,    -20970.039032,      7465.630209,        -2.808877,      7686.067064,      9852.193157,         0.780138,      4883.634526,     15921.641823,         0.306729,     22223.372219,     11069.271776,         2.007663,      1225.225921,     11322.914620,         0.108208,     -5290.639091,     14902.405007,        -0.355019,     34134.184482,     39957.554510,         0.854261,       359.783030,     17489.382160,         0.020572,      8948.404555,     15376.094058,         0.581969,     -4631.931312,      2304.149969,        -2.010256,      3041.761407,      8301.295506,     -5259.534099,        -0.769343,         0.517585,         0.304756,         0.000284
    9, 2614, 2089625.251, 7324039.31,    -12207.854800,     57881.406431,        -0.210912,      5333.625187,      6008.526345,         0.887676,      -127.555159,     10877.067091,        -0.011727,    -16894.638438,     15115.343219,        -1.117715,      5851.913910,     11833.594030,         0.494517,     26897.085763,     11965.657136,         2.247857,     -8300.033346,     14543.119577,        -0.570719,    -28882.506250,     26211.403961,        -1.101906,      2113.518737,     16520.687169,         0.127932,     -3590.686821,     19666.047792,        -0.182583,     -4271.538476,      2043.561634,        -2.090242,      4645.743900,      8414.803849,     -3769.059949,        -0.615371,         0.453356,         0.441947,         0.000329
   10, 12468, 2009675.12, 7511226.262,     55615.026672,     65861.864578,         0.844419,     -4485.043211,      8979.276302,        -0.499488,        80.644538,     12275.863535,         0.006569,    -17777.211161,     17521.395211,        -1.014600,     -7150.890791,     13795.819691,        -0.518338,     21115.920390,     13649.971008,         1.546957,      4613.302871,     14394.522613,         0.320490,     -3918.127792,     36909.406330,        -0.106155,      -742.261660,     20599.450683,        -0.036033,      2838.250679,     21938.581066,         0.129373,    -10904.227320,      2449.702211,        -4.451246,      3195.761818,      3490.007178,      -294.245360,        -0.047864,         0.776144,         0.437814,         0.000002
   11, 15208, 1956834.052, 7742588.108,    -79026.788803,     57257.708754,        -1.380195,     -6561.022928,      6844.561445,        -0.958575,    -16371.897318,      9224.617011,        -1.774805,      7636.322421,     14623.203070,         0.522206,     18112.683573,     11612.012439,         1.559823,      8041.847222,     11965.245245,         0.672100,      5850.142261,     16855.854056,         0.347069,     52991.385634,     38040.518251,         1.393025,    -13191.380539,     19846.667004,        -0.664665,     25560.573181,     23597.214217,         1.083203,     -2997.374404,      2067.157300,        -1.449998,     11646.930630,     24123.919390,    -12476.988760,        -2.327669,         0.604227,         0.572575,         0.007955
   12, 12507, 1874764.413, 7371400.788,     43294.241935,     53069.244807,         0.815807,      -156.799368,      8000.535348,        -0.019599,    -17648.500756,     11431.596248,        -1.543835,     -8819.595735,     17449.341849,        -0.505440,      1425.748507,     10445.827822,         0.136490,      7741.985839,     12537.488527,         0.617507,    -33249.923167,     12074.640795,        -2.753699,      7058.341029,     37766.012679,         0.186897,       314.025968,     20451.225644,         0.015355,     -3389.024017,     13491.088307,        -0.251205,     -3361.531624,      2355.758045,        -1.426943,      1883.860655,      6248.240559,     -4364.379904,        -0.872390,         0.599002,         0.627688,         0.001406
   13, 14281, 1881181.43, 7250409.313,     -4095.269539,     56127.525512,        -0.072964,      9957.786263,      7349.185704,         1.354951,     -8370.574020,      7725.476974,        -1.083503,     10056.543973,     15195.552731,         0.661808,      3587.828362,     10541.682820,         0.340347,      5909.283135,     10974.150090,         0.538473,     -2763.037232,     14029.730196,        -0.196942,    -50122.108274,     28921.650891,        -1.733031,     -4859.302929,     12522.744918,        -0.388038,       -64.505122,     19291.445505,        -0.003344,     -2597.596312,      1857.634588,        -1.398335,      5259.429006,     11553.153808,     -6293.724802,        -0.998581,         0.414897,         0.409076,         0.000757
   14, 11793, 1985879.902, 7598024.595,     50739.777149,     66083.863827,         0.767809,      2157.403961,      7742.189215,         0.278656,     -1478.963052,      9853.803160,        -0.150091,        76.506879,     16195.348025,         0.004724,     -9638.134723,     14290.596369,        -0.674439,     -1258.943974,     11048.410038,        -0.113948,     14134.181682,     15742.644871,         0.897828,    -17323.404868,     37939.854149,        -0.456602,      3056.902661,     17096.463112,         0.178803,     10594.076635,     16918.368482,         0.626188,     -7044.720544,      2483.554983,        -2.836547,      5048.485319,      8306.428841,     -3257.943522,        -0.452073,         0.422617,         0.227402,         0.000066
   15, 13460, 2049038.507, 7511086.325,    101957.828454,     62681.066489,         1.626613,      8321.358093,      7387.556502,         1.126402,     25059.543542,     11204.838237,         2.236493,    -38590.511024,     17542.370415,        -2.199846,    -14687.951136,     12548.563814,        -1.170489,     19424.514591,     11006.511589,         1.764820,    -17720.497849,     13219.711929,        -1.340460,    -26826.633609,     32270.240078,        -0.831312,    -28147.566243,     19470.943953,        -1.445619,      5370.385275,     19562.817832,         0.274520,     -9244.749113,      2503.283738,        -3.693049,     11257.302300,     21631.571571,    -10374.269271,        -1.912775,         0.653751,         0.562407,         0.005154
   16, 972, 1794496.181, 7592084.272,     30807.290356,     54548.565900,         0.564768,     -2971.990437,      6671.277655,        -0.445490,      -472.687863,     10145.614711,        -0.046590,      3744.733356,     17881.037804,         0.209425,     -6257.138160,     11228.036739,        -0.557278,     18030.107877,     12507.448044,         1.441550,     10163.188416,     14216.139520,         0.714905,    -13871.417591,     31405.176229,        -0.441692,    -32673.103853,     19146.218096,        -1.706504,     12165.472178,     19758.948950,         0.615694,     -2994.435335,      2328.369750,        -1.286065,      1692.282405,      6424.950568,     -4732.668163,        -0.808517,         0.407744,         0.490298,         0.000689
   17, 12500, 1900854.221, 7361519.136,     50212.367452,     50149.475438,         1.001254,     -4686.015519,      8893.023565,        -0.526932,    -17193.886485,     10858.278379,        -1.583482,     -1764.356650,     19613.066776,        -0.089958,      2827.443024,      9995.712816,         0.282866,     -2660.200607,     13242.094255,        -0.200890,    -29407.972722,     11963.699916,        -2.458100,     -4302.830870,     30094.698873,        -0.142976,       612.788473,     19345.097486,         0.031677,     -5597.640959,     13222.433038,        -0.423344,     -6992.819189,      2410.172328,        -2.901377,     26118.717500,     24722.849933,      1395.867567,         0.243968,         0.563615,         0.513025,         0.000069
   18, 9172, 1766949.38, 7673894.252,     12973.517590,     43948.827769,         0.295196,      5670.126241,      8494.906379,         0.667474,     -1258.745949,     11737.385501,        -0.107242,     -5304.800621,     14967.280133,        -0.354426,     -1813.229242,      9075.992519,        -0.199783,     13166.092454,     10706.289772,         1.229753,      7192.427843,     15311.385314,         0.469744,    -14383.502757,     37088.478124,        -0.387816,       304.938378,     18338.105345,         0.016629,     -2614.949564,     19073.381420,        -0.137099,     -4225.212722,      2258.028768,        -1.871195,      4355.170541,      3138.044744,      1217.125797,         0.188596,         0.588477,         0.380430,         0.000024
   19, 1744, 1754892.292, 7442402.613,     56480.002789,     53710.633300,         1.051561,     22009.051328,      9702.615465,         2.268363,     -8644.736457,     12046.469654,        -0.717616,    -22563.698983,     19133.912390,        -1.179252,    -13540.203508,     11472.388683,        -1.180243,     21110.200573,     11816.611242,         1.786485,     -7555.263231,     16980.202720,        -0.444945,    -11008.883204,     49338.749116,        -0.223129,      2579.814424,     21211.757303,         0.121622,     11807.855784,     21650.223223,         0.545392,     -1541.576669,      2248.391637,        -0.685635,      2321.369453,      1303.681712,      1017.687741,         0.226767,         0.554019,         0.700392,         0.000132
   20, 171, 1738845.753, 7338185.675,      9392.936030,     54281.134258,         0.173042,      6457.084627,      7327.650297,         0.881194,    -17549.922306,      8174.757458,        -2.146843,     -3223.330777,     13255.730315,        -0.243165,      3431.838727,     11111.135396,         0.308865,     26611.837502,     11067.156756,         2.404578,     -7901.650494,     11863.370084,        -0.666054,     -8680.658639,     46250.108468,        -0.187689,    -10117.331157,     15879.460164,        -0.637133,      1080.089796,     16938.601566,         0.063765,     -4145.028352,      2409.467469,        -1.720309,     25684.911440,     18297.217641,      7387.693799,         1.174344,         0.593096,         0.411278,         0.001056
   21, 15138, 1369485.502, 7950941.428,    137919.855004,     48952.336160,         2.817432,      8094.237165,     14522.139832,         0.557372,    -18317.945217,      8080.457470,        -2.266944,    -43815.187111,     18619.260128,        -2.353218,    -30878.645410,     10107.571501,        -3.055001,     16591.327752,     11407.510904,         1.454421,     26938.748435,     15585.287174,         1.728473,      4499.076350,     37806.265811,         0.119003,    -25380.326850,     16022.111016,        -1.584081,     17965.764764,     12610.885268,         1.424624,     -3113.046356,       907.329376,        -3.430999,      3549.580931,     14082.648281,    -10533.067350,        -1.609563,         0.465184,         0.362946,         0.001618
   22, 12258, 1805118.482, 7475544.635,     34362.316549,     65075.078191,         0.528041,     19297.254605,      9019.629663,         2.139473,    -13463.815669,     13454.996207,        -1.000655,     16630.074025,     18656.406221,         0.891387,     -6144.430474,     12546.959333,        -0.489715,      4233.503604,     12014.472204,         0.352367,     -7613.827199,     18181.072428,        -0.418778,    -41439.628128,     43152.329809,        -0.960310,     25320.237038,     22233.029847,         1.138857,      9797.472052,     20282.735511,         0.483045,     -4748.179113,      1907.623237,        -2.489055,     11856.712510,     14554.768465,     -2698.055955,        -0.492904,         0.467752,         0.554281,         0.000331
   23, 13810, 1374797.172, 7673869.625,    -72062.778612,     61688.380907,        -1.168174,      8057.200961,      7746.152853,         1.040155,    -11493.508448,      9270.873036,        -1.239744,    -32520.149898,     15653.900547,        -2.077447,     17379.828156,     12513.179986,         1.388922,     53042.830432,     16984.852121,         3.122949,    -10004.170025,     17121.156639,        -0.584316,    -18462.029505,     40833.794225,        -0.452126,      -159.453905,     16730.803505,        -0.009531,      6675.261940,     12818.691903,         0.520744,     -6172.708147,      1295.968573,        -4.763008,     43935.655030,     14960.089097,     28975.565933,         4.439308,         0.510140,         0.366253,         0.012483
   24, 13949, 1917234.961, 7335610.464,     52162.284046,     47372.988598,         1.101098,     -6934.533397,      7676.563522,        -0.903338,    -13121.061812,     10947.150799,        -1.198582,    -16977.223926,     19524.103560,        -0.869552,     -3091.087593,      9453.255556,        -0.326987,     13130.119141,     13781.956017,         0.952704,    -11292.919378,     15590.977941,        -0.724324,     14692.805731,     33139.422685,         0.443363,     -9694.741677,     22134.180864,        -0.437999,     11450.124477,     19534.475265,         0.586150,     -7624.772205,      2542.754016,        -2.998628,      4381.720873,      8450.232211,     -4068.511338,        -0.774058,         0.630371,         0.589033,         0.000941
   25, 3022, 1902209.666, 7190960.381,     34886.805955,     53414.584254,         0.653133,      3414.354105,      8959.389666,         0.381092,       447.993238,      7167.827730,         0.062501,    -10748.346264,     13767.356628,        -0.780712,     -5705.113930,     10174.428091,        -0.560731,     12794.163550,     11647.493862,         1.098448,     12491.874148,     12661.939864,         0.986569,    -17652.841620,     26680.684704,        -0.661634,     -8436.511208,     12125.657633,        -0.695757,     -7371.038596,     16507.616011,        -0.446524,     -5868.030951,      1668.833754,        -3.516247,     25901.768290,     20176.803795,      5724.964495,         0.884729,         0.618077,         0.377115,         0.000519
   26, 10307, 1715276.936, 7483345.372,    -43211.157301,     52264.044654,        -0.826786,     14763.724431,     11755.263899,         1.255925,     -1855.253243,     13311.489599,        -0.139372,     -9909.406823,     18030.935834,        -0.549578,      6211.097365,     10442.205813,         0.594807,      2928.596613,     13734.282731,         0.213233,      6335.141826,     17420.356117,         0.363663,    -31079.982262,     44752.105130,        -0.694492,     29064.211682,     21253.125508,         1.367526,     29954.421959,     23904.693283,         1.253077,     -4757.536282,      1915.981311,        -2.483081,      4958.056391,      7007.390367,     -2049.333976,        -0.400737,         0.639276,         0.610965,         0.000276
   27, 13709, 1520275.373, 7640221.829,      2892.970796,     50700.648862,         0.057060,     22327.080746,     15494.064766,         1.441009,    -19190.432013,      9685.661492,        -1.981324,      5221.727381,     14917.883075,         0.350031,       750.558319,     10629.182155,         0.070613,     -6645.124502,     11328.069761,        -0.586607,    -14445.810648,     14226.381040,        -1.015424,    -34592.799459,     33929.305152,        -1.019555,     11327.646216,     18525.165884,         0.611473,     15003.875756,     17753.383069,         0.845128,     -2643.670492,      1371.643430,        -1.927374,      5049.669406,     12690.661650,     -7640.992244,        -1.212981,         0.379501,         0.409698,         0.001119
   28, 4948, 1362340.527, 7572911.405,     18870.965198,     53735.720258,         0.351181,      8296.793631,     13896.180622,         0.597056,     -6514.015556,      9914.435683,        -0.657023,    -17777.595204,     18965.025786,        -0.937388,       132.701861,      9924.255713,         0.013371,     22927.975811,     13904.605365,         1.648948,    -10818.505784,     13752.132242,        -0.786678,     -6613.144975,     45884.150805,        -0.144127,     -5425.908617,     23431.166891,        -0.231568,     -1244.942325,     16231.738334,        -0.076698,     -7421.333816,      1177.642219,        -6.301858,      2856.140379,      -748.746690,      3604.887069,         0.737374,         0.648881,         0.644458,         0.001080
   29, 850, 1988003.706, 7269366.283,    -14560.111322,     47951.510680,        -0.303642,      6782.191687,      6889.023905,         0.984492,     -6486.225162,      7839.044438,        -0.827425,     -3001.942447,     12952.555699,        -0.231764,      4457.389304,      9056.972460,         0.492150,     16456.044211,      9184.884900,         1.791644,     -2401.753023,     11404.755951,        -0.210592,     27745.004264,     35442.867704,         0.782809,     -5298.380042,     15855.538525,        -0.334166,      2535.820663,     19388.448200,         0.130790,     -1641.965532,      2434.167702,        -0.674549,     15770.971090,     12947.686196,      2823.284894,         0.412757,         0.489927,         0.304008,         0.000082
   30, 13876, 1874996.938, 7626282.732,    203985.688362,     52045.970108,         3.919337,     20367.587734,      9396.514722,         2.167568,    -37441.126427,      9393.318056,        -3.985932,     19425.792595,     18372.754873,         1.057315,    -39274.536309,     10932.297080,        -3.592524,     -4843.909506,     15013.364313,        -0.322640,      4278.333149,     13448.755334,         0.318121,    -47279.862740,     44235.843532,        -1.068813,    -47409.400163,     19529.873113,        -2.427532,      1234.172246,     21052.471643,         0.058624,     -4652.259724,      2928.690271,        -1.588512,     25696.105150,     24693.770718,      1002.334432,         0.147192,         0.769976,         0.310178,         0.000011
   31, 6753, 2016278.506, 7583001.087,    123941.372612,     64891.886934,         1.909967,      1235.204847,      7655.111436,         0.161357,     10828.700449,      9668.098237,         1.120045,     -7849.906030,     15748.518282,        -0.498454,    -25918.674653,     14062.171741,        -1.843149,    -12921.389382,     11225.416004,        -1.151083,     27313.931489,     14911.206462,         1.831772,    -11341.150754,     36701.528493,        -0.309010,     -7290.165957,     18154.045703,        -0.401573,     17030.221079,     16767.763072,         1.015653,     -9536.624587,      2217.388176,        -4.300837,     17851.809900,     17536.697635,       315.112265,         0.045072,         0.525289,         0.272905,         0.000001
   32, 11501, 1640637.339, 7218984.659,     41975.301841,     55151.073863,         0.761097,     10394.812389,      9265.872989,         1.121838,      1734.467289,      6342.422744,         0.273471,      6732.940922,     14254.686642,         0.472332,     -5260.187875,     11436.166085,        -0.459961,     -8825.886510,      9914.709706,        -0.890181,        59.413358,     14248.136278,         0.004170,      2698.109818,     35268.119746,         0.076503,     10914.020612,     15261.504817,         0.715134,     -8358.126276,     16884.919809,        -0.495005,     -3072.487756,      1973.569296,        -1.556818,     16746.081340,     18374.446782,     -1628.365442,        -0.270194,         0.462954,         0.459701,         0.000068
   33, 14276, 1893057.701, 7245065.903,    -31481.428009,     52671.316385,        -0.597696,      8480.163736,      7025.847307,         1.206995,     -2826.743841,      7237.972416,        -0.390544,     12983.268314,     14363.661982,         0.903897,      7396.396830,      9772.376079,         0.756868,     10706.817370,     10852.865881,         0.986543,      5952.693392,     13384.988867,         0.444729,    -40853.897687,     27796.295271,        -1.469761,     -2967.205395,     12187.737317,        -0.243458,     -1639.889290,     15325.762147,        -0.107002,     -3334.802778,      1783.224659,        -1.870097,     18237.655160,     12877.172703,      5360.482457,         0.770248,         0.439796,         0.279507,         0.000252
   34, 708, 1113772.268, 7361042.605,    621875.744071,     64161.087719,         9.692413,     36500.996241,     11633.073310,         3.137692,    -19662.118695,      8583.655669,        -2.290646,   -105682.360319,     18164.610050,        -5.818036,   -114214.819022,     12288.760096,        -9.294251,     26253.623827,     11956.414351,         2.195777,    -70522.662904,     12862.321754,        -5.482887,     77728.350548,     31061.362514,         2.502413,    -29414.333028,     22626.979276,        -1.299967,    -36862.165497,     18225.750450,        -2.022532,     -4573.409214,      1233.054151,        -3.709009,     34992.130600,     14771.101609,     20221.028991,         3.416160,         0.739708,         0.478790,         0.011750
   35, 12128, 2035810.032, 7681486.369,    -24787.075737,     60573.420447,        -0.409207,     -1698.901854,      7117.223874,        -0.238703,    -32443.325600,     17362.692475,        -1.868565,     -3422.278468,     16306.608260,        -0.209871,     13065.566170,     11552.708420,         1.130953,     20720.849249,     11783.821642,         1.758415,     -2745.204564,     13230.410051,        -0.207492,    -25855.918682,     30588.783085,        -0.845275,      -921.285242,     18136.645226,        -0.050797,    -22536.610516,     20632.094067,        -1.092308,     -4372.529386,      2043.435733,        -2.139793,     16855.493920,     24735.878492,     -7880.384572,        -1.363079,         0.377193,         0.502795,         0.002059
   36, 6379, 1591729.775, 7509405.464,   -159353.211252,     67821.472814,        -2.349598,     92106.998728,     25407.793009,         3.625148,      8598.779877,      9536.295783,         0.901690,     13527.541652,     15719.297621,         0.860569,     12386.934230,     12394.630308,         0.999379,     -1366.768901,     14834.195173,        -0.092136,     27733.814373,     13433.344817,         2.064550,     -6186.728840,     30324.964826,        -0.204014,     30384.589531,     17481.593834,         1.738090,     23976.692725,     23489.848534,         1.020726,     -3524.884271,      1681.645379,        -2.096093,      4400.876206,      2624.653992,      1776.222214,         0.337705,         0.504408,         0.588470,         0.000179
   37, 14964, 1324332.408, 7873341.192,    211883.791298,     53369.155577,         3.970154,     -6347.537509,     16200.386794,        -0.391814,    -14899.778265,      7973.945127,        -1.868558,    -48019.258554,     17891.032752,        -2.683985,    -34937.566743,     11685.692916,        -2.989773,     -3831.464286,     14062.033038,        -0.272469,      2764.759704,     15341.234726,         0.180218,    -14416.177861,     38346.385713,        -0.375946,    -11182.172322,     18438.384254,        -0.606462,     -8800.288334,     13729.305642,        -0.640986,     -4983.536861,      1086.159893,        -4.588217,     21505.517860,     18918.810757,      2586.707103,         0.364991,         0.492359,         0.252842,         0.000049
   38, 15203, 1992594.475, 7732814.566,   -166977.195189,     58685.342245,        -2.845296,     -7720.553184,      6519.857783,        -1.184160,    -49479.686070,      8642.721654,        -5.725012,     18919.804340,     15746.981678,         1.201488,     38067.513984,     11348.073313,         3.354535,     23087.565566,     11518.161282,         2.004449,     -9301.327028,     15708.456377,        -0.592122,     61723.188558,     34913.008705,         1.767914,     25452.899290,     21112.932190,         1.205560,     30641.341164,     22530.488207,         1.359995,     -1830.670334,      1984.557138,        -0.922458,     38587.299410,     21358.309835,     17228.989575,         2.757905,         0.464032,         0.419444,         0.006023
   39, 12227, 1729867.424, 7284352.532,    -57990.324147,     63389.458770,        -0.914826,     -3213.569571,      9607.142991,        -0.334498,     -8489.829797,      9857.463124,        -0.861259,     17090.013398,     16453.123375,         1.038709,     17631.608290,     14072.781053,         1.252887,     13079.557911,     10965.458660,         1.192796,    -15126.953980,     14770.454940,        -1.024136,      7187.443882,     41946.579424,         0.171348,     36961.039592,     19678.464003,         1.878248,     -3665.766363,     17861.732864,        -0.205230,     -2720.218961,      2136.558579,        -1.273178,      3657.864437,      5737.495329,     -2079.630892,        -0.378841,         0.486566,         0.551727,         0.000194
   40, 14573, 1937462.874, 7657507.838,     39992.225868,     62974.323168,         0.635056,     -9589.705452,     13563.782413,        -0.707008,     -2480.161928,     10091.955715,        -0.245756,    -13326.167159,     18043.759914,        -0.738547,     -3052.584025,     13283.074408,        -0.229810,      1542.278544,     13840.225174,         0.111434,      3134.162080,     16731.982130,         0.187316,     -1680.776181,     32374.966887,        -0.051916,     -3853.387641,     20134.367952,        -0.191384,      6869.376716,     26843.654302,         0.255903,     -6952.845772,      2628.854158,        -2.644820,      1131.767872,      3872.795130,     -2741.027258,        -0.436033,         0.474503,         0.412144,         0.000146
   41, 14951, 1910278.434, 7734519.957,     45083.354172,     67419.729965,         0.668697,     14433.025182,      9915.692386,         1.455574,      3825.029537,     14612.885705,         0.261757,     -2863.894699,     15248.450327,        -0.187815,     -8725.348037,     13303.919507,        -0.655848,      8635.581028,     11493.493594,         0.751345,     -5433.962611,     15121.789297,        -0.359347,     29899.628921,     36173.331359,         0.826566,    -15556.094194,     19315.977843,        -0.805349,      7297.892981,     25327.507610,         0.288141,     -4815.537895,      2037.105047,        -2.363912,      2084.956172,      1703.029856,       381.926316,         0.065806,         0.546442,         0.498921,         0.000005
   42, 13670, 1756699.39, 7332807.726,    -88224.717378,     57764.867262,        -1.527308,     11709.229922,      7412.840255,         1.579588,      5768.372214,      7787.117754,         0.740758,      4523.032251,     14063.599881,         0.321613,     21232.220977,     11823.293776,         1.795796,      5282.027871,     11076.020646,         0.476889,     -7913.753975,     12163.831404,        -0.650597,     -4022.825218,     44221.149274,        -0.090971,    -28651.454374,     16563.499185,        -1.729795,      8773.641425,     17382.039376,         0.504753,       560.366214,      2401.914495,         0.233300,     21032.161500,     21146.775718,      -114.614218,        -0.016953,         0.418997,         0.320054,         0.000000
   43, 15342, 1764857.722, 7729891.962,    -11343.732633,     74595.356093,        -0.152070,     47108.426412,     18685.354625,         2.521142,      5404.567201,     14105.581205,         0.383151,    -16903.327698,     20230.285023,        -0.835546,     -4100.338594,     14657.697072,        -0.279740,      4444.528614,     17218.159486,         0.258130,      -594.211642,     16747.154308,        -0.035481,     39599.876124,     44906.625817,         0.881827,     13239.184037,     24356.200570,         0.543565,      2885.313669,     25103.962791,         0.114935,     -1431.540603,      2275.774604,        -0.629034,      2636.653536,      8518.279191,     -5881.625655,        -0.968805,         0.454830,         0.451717,         0.000848
   44, 12263, 2024097.894, 7601728.72,     57858.771516,     67047.415422,         0.862953,      4961.932741,      7296.803104,         0.680015,      4016.563547,     10236.809930,         0.392365,      5547.597149,     17331.653092,         0.320085,    -12088.893656,     13785.792208,        -0.876910,     -5698.143593,     11996.074440,        -0.475001,     21392.454638,     14993.636330,         1.426769,     18167.902328,     31041.877621,         0.585271,     -7414.969220,     20184.874564,        -0.367353,     10185.807639,     18495.101502,         0.550730,     -8665.829652,      2463.965378,        -3.517026,     14139.610720,     16822.806544,     -2683.195824,        -0.424065,         0.533242,         0.404443,         0.000134
